161,593,3,974256051
371,3994,4,1096512193
74,48304,3.5,1255502085
653,2887,4,1439581759
388,973,5,974683219
16,60069,4.5,1216576570
197,3483,3,958511889
274,2596,5,1466945158
414,17,3,850890557
266,1950,4,960059613
392,150,2,891533670
156,2628,4,943350101
351,3897,4,1005939082
348,1210,4.5,1462999910
240,4355,4,991857687
453,1747,5,976419824
32,1206,4.5,1273720435
182,7153,5,1154542709
625,146688,2,1472820632
451,1206,5,1449354022
565,1135,5,974837450
395,648,4.5,1298379363
112,95,3,1097430874
78,7236,4,1163277648
103,1245,5,956600349
529,3949,4.5,1141606076
16,2269,2.5,1465881227
385,55363,3.5,1203852097
515,1059,3,853893138
31,5364,4,1060013900
16,762,2,1093070454
134,103372,0.5,1416166636
16,3717,1,1163876415
296,296,4,1100132058
162,48,3,837629866
201,1610,3.5,1438019190
151,2948,2.5,1114306338
58,2100,4,907764625
432,4226,5,1165546824
237,6669,5,1109966788
104,7090,4.5,1117403588
106,7193,3.5,1086093623
312,1616,5,1062016057
236,587,4.5,1112684820
581,2054,2,1167157701
625,4327,5,1019133301
427,1721,4,1310374199
106,2968,4,1086094813
31,1882,2,1030334513
416,457,5,848984732
642,186,3,834636769
665,80846,4,1344436046
462,920,4,1091958704
576,1,3,1012595781
381,84954,2.5,1312343906
82,3578,3.5,1307173783
42,3033,4,1093886735
196,2985,2,975418661
561,1515,4.5,1452850473
529,33794,3.5,1141691482
666,3253,3,997239372
628,33794,4,1201377803
240,2746,4,991860611
16,34,3,997938310
564,108190,1.5,1400872426
312,453,2,897415324
559,1254,5,965485573
473,6620,4,1156728234
57,97866,4,1467092369
548,838,3,986694546
506,25850,4,1340407421
79,589,5,1274050763
598,1597,4,940708761
625,1283,4,1019133301
473,3481,4,954741927
526,1610,5,1024929678
657,2971,5,986242550
613,63113,3.5,1455642952
98,46970,3,1460343800
453,3130,2,976423199
615,965,4,1003253973
106,1617,5,1100532149
649,2571,1.5,1138477810
611,2881,2.5,1348595126
597,2858,5,1138659468
42,1333,2.5,1093886688
473,2997,4,945502818
85,4896,3.5,1429911063
398,71254,3.5,1268904779
413,19,3,993091327
329,5618,4.5,1148000725
307,1057,3,965847184
380,5952,4,1378180322
346,7139,4.5,1109289609
548,1307,5,974809247
141,81847,3,1398069703
312,2398,3.5,1077052076
625,4634,3,1028110767
202,4886,5,1110421828
609,924,5,939361917
511,2858,3,944346073
484,1036,4.5,1465387389
419,43836,1.5,1145048460
354,6595,1.5,1142770601
342,1172,4,1240055494
409,2115,2,933108498
668,82,3,847272167
530,308,4,1395773670
469,7132,4,1296194715
469,30812,3.5,1296191412
539,246,5,831835856
218,2115,5,1108160163
510,1670,4,940017090
84,3809,4,1156207556
74,3173,2.5,1255845250
207,2005,3,900784209
345,46,3,850727867
532,4963,4,1243510270
625,1240,3,1019124194
467,1997,4,945140225
628,2712,4,1201381970
606,1009,3,980177052
150,81847,4.5,1436920279
453,4017,4,1008975059
233,924,1,955086203
84,5103,4,1156206947
649,54272,4.5,1187027148
24,1391,3.5,1148730168
476,6548,2,1447239663
616,54256,3,1408780812
254,3450,4.5,1215823601
577,3471,4,1005451429
484,7254,2.5,1465387440
293,588,4,1140049852
482,6863,4,1437002353
276,364,5,1371674366
625,5420,2,1084800144
307,3107,3,948836402
16,1466,4,997939439
564,61132,4,1380228997
477,1093,5,971879190
625,1031,5,1019125292
548,3175,4,1000729773
398,413,2,1268904250
606,1271,4,980177728
283,1291,4.5,1111494373
597,16,5,1138658329
522,44555,5,1370072485
158,466,2.5,1292452011
576,2762,4,1018057794
460,653,4,859210761
588,8207,3.5,1111086731
122,587,3,836906093
366,5459,4,1359307207
49,97938,3.5,1367786421
473,2482,3,1010960589
101,62,3,854193977
114,21,5,844884266
57,4878,4,1467003134
597,3448,3.5,1138660584
312,2245,4.5,1077052084
624,51705,4,1225258296
586,3160,4,975361497
120,3330,4,952581686
158,47491,4.5,1295749355
93,595,5,848525589
526,3826,1,1024929146
5,2141,4,949982239
550,3798,2,1268782833
469,1219,4.5,1296194530
481,79132,5,1339283594
379,30793,4,1443295152
312,8772,3.5,1102464877
31,5902,4,1045502600
625,3623,2,1019124703
548,98458,2,1354223950
129,2671,5,1049683620
119,2640,4,951008970
42,4874,3.5,1093887686
151,1682,3,1113907620
16,1597,2,1134521585
596,2700,1,965078041
510,2193,2,940014497
619,4300,2,1009556141
18,6993,4,1127471083
611,4641,3.5,1349428795
661,81847,4.5,1436681277
354,4855,3.5,1112268585
381,4023,3,1029429105
610,3649,1,1029870262
31,3712,4,960818505
24,1580,3.5,1148668953
548,3469,4,1199573572
588,4914,4.5,1112055580
286,1722,3,965091415
366,68554,3,1359308770
282,1084,4,1113683918
401,300,3,840205170
170,47610,5,1234228652
221,3320,4,970594666
347,4701,4,1044650295
667,153,2,838920837
511,1172,5,948183503
213,32174,2,1218955195
330,1073,3,867072039
87,541,4,848162072
106,364,3.5,1100533451
525,32,4,1256288131
633,2959,4.5,1264547533
548,80969,3.5,1304786653
565,3145,4,974842838
420,8961,4.5,1110050125
190,1959,1,968093248
502,55721,3.5,1299472313
196,1235,3,976288143
660,597,3,834692814
351,1586,2,1011046852
74,2797,3.5,1273043702
604,333,3,868482531
208,914,0.5,1258439844
627,1513,5,974769544
487,1197,4.5,1464120982
312,6413,3,1062619004
135,6755,4.5,1361246471
575,7090,3.5,1232810917
130,3755,4,965328241
106,1227,3.5,1085580285
464,1339,4,1050499713
655,4306,5,1145390245
120,3035,4,952581603
406,4664,4.5,1061360422
431,337,4.5,1111579448
249,3035,5,1031528692
246,4011,3,1011319405
113,32,3,852720865
244,1097,4,1094222371
668,508,4,847271463
57,46578,5,1467003146
359,3254,2,957795134
312,1372,2,898008716
322,1148,4,939401033
356,8369,3,1130107125
24,1997,3.5,1148728429
177,26776,4,1340713725
66,1292,5,945150473
581,30707,4.5,1245424226
200,46976,3.5,1214913769
233,1298,5,955086033
262,480,3,1101665503
57,3868,4,1470355329
427,68791,3,1313019381
431,442,0.5,1111488735
58,1208,3,907765939
92,2381,3,1448814230
387,552,2,1047028666
89,4246,4,1239772249
576,1197,5,1012593446
127,471,5,833287141
165,1089,5,1178927475
317,3578,4,1460822964
659,468,4,941489475
600,95510,5,1344133801
515,369,3,853893859
354,377,1.5,1112268785
189,1012,4,841065032
565,173,4,974839620
103,3668,4,959975910
668,307,5,847271773
314,30822,4,1133021854
388,2539,4,974675086
592,720,3,1112415994
340,2268,4.5,1446663538
312,8623,3.5,1102465111
666,1206,3,999571975
565,3707,4,974843226
530,26788,3.5,1303321919
596,272,5,965076996
608,1358,4,1148587490
458,69784,2.5,1471383716
150,1732,2.5,1436923361
481,5349,3.5,1272670109
177,94864,3,1340720332
502,5459,3.5,1309493047
312,3624,3.5,1080681701
655,5502,4.5,1145392908
648,1645,4,947292853
188,52281,3.5,1230361482
106,1917,3,1086093845
175,6534,3,1109623540
214,2100,2.5,1462640137
548,8724,3.5,1199391653
621,4979,4,1455532479
322,1918,1,939420207
548,4679,3,1022678444
20,348,4,855191622
233,1022,4,955088673
464,4903,4,1051210226
217,6620,4,1095792871
23,2953,1,1131664687
74,114180,3.5,1418462052
313,1876,2,959939109
295,6665,3.5,1102111535
462,1688,2.5,1090907556
213,5013,3.5,1218409554
625,474,4,1019124231
625,357,3,1019127559
24,1284,4,1148671835
538,1377,1,879521681
89,364,4,1239763943
409,1300,4,933035002
608,588,4,1113319707
655,2718,4.5,1145389774
314,4823,4,1101034312
169,50,4,848866691
381,74668,3,1278107490
96,2459,5,1019023275
537,381,4,829471722
535,361,3,973374324
158,32587,4,1291598768
385,5040,3.5,1153503095
440,4291,2,1041115416
314,47,4,1105354631
581,2194,4,1155616723
134,95510,0.5,1416151768
21,912,2,1224043067
598,260,5,940709043
458,46578,3,1471384780
385,2012,3.5,1153325393
398,68358,4,1268904901
151,3253,3.5,1114308255
24,8958,4.5,1148671289
278,149406,4,1463682492
581,2109,4,1167163354
314,1954,4,1171729496
98,1580,2.5,1460342451
404,25,3,850779492
293,185,3,1140051160
464,1320,2,1050439396
538,151,4,879521639
269,2987,4.5,1314894740
294,1240,3.5,1064616963
548,3546,5,986725757
424,903,4.5,1353690529
394,1584,3.5,1058471819
432,2908,5,1165547981
67,2058,4,974599923
565,2657,5,974709135
354,32587,3.5,1140388936
62,586,3,1216050910
262,592,4,1101665507
324,225,3,1150487447
653,597,3.5,1439583820
131,3396,4,1139002508
548,8529,3,1119305825
562,4896,4,1172696890
606,3145,3,980176365
114,89,4,844884932
89,919,4,1239764515
141,4022,4.5,1398070519
665,1,3.5,1362421730
307,253,3,940348067
154,147,4,1046739545
612,79132,3.5,1471521317
481,5449,3.5,1272672899
660,167,4,836137550
473,180,2,944321656
49,97957,4,1414839828
639,3396,3.5,1307558426
564,104913,4.5,1438374417
524,2942,3,1202233633
625,2947,4.5,1091450131
151,2991,3,1114306459
488,266,5,832836378
131,2890,4,1138998896
74,7324,2.5,1257164378
38,3564,4,981304357
548,1227,1,1055074335
524,1777,3.5,1202235570
563,2683,4.5,1167428922
469,3147,2.5,1296195989
166,8874,4,1111480068
58,350,2,907762795
226,724,4,845565888
213,1259,3,1218404048
594,172,5,835464635
581,1805,2.5,1167164389
158,8861,2,1291598416
526,541,3,1024928693
119,1965,4,951008883
473,4239,3,994309232
563,1584,4,1167428991
510,1299,4,940015238
24,3067,5,1148673055
665,1198,4.5,1343746823
17,2797,3,1137577645
213,27706,3,1218402223
461,1219,4,1072837023
597,1267,2.5,1138660005
348,106489,3,1462999878
611,5954,2.5,1349428723
524,1391,3,1202235332
440,1200,4,1041114267
363,71464,4.5,1266941356
481,39446,4,1272777826
565,1615,5,974715488
314,1721,5,1101033204
221,370,3,970502087
469,922,3.5,1296194892
406,4643,3.5,1097698235
497,367,3,834060098
597,32587,3.5,1138659481
655,1358,4,1145390756
473,1269,3,939004850
51,337,3,847412859
273,4367,4,1453588084
519,2020,5,945362762
510,2363,3,979261411
462,4084,3.5,1090909071
573,40815,3.5,1436464842
440,4643,4,1041114491
575,3257,3,1232914970
614,3811,4,1208298294
351,4018,3,1027357649
565,1881,4,974790913
214,85414,4,1462634207
578,342,4,1111474751
548,1810,4,986694981
504,953,3.5,1432365834
354,26555,1,1111489345
24,39292,4.5,1148670458
65,434,4,843159871
586,945,5,975362294
141,4896,4,1398070559
69,26562,4,1194741909
20,1211,5,855192454
78,208,3,1163253079
389,441,4,999578153
519,3072,2,945363835
625,4299,4,1049015459
666,3287,4,1010198050
388,3096,4,974670188
408,1097,4,962645690
214,42738,3.5,1462634590
473,2648,4.5,1075916008
213,4212,2.5,1218409777
59,2016,2,961128124
628,2959,4,1201379986
521,2389,2,1143503633
598,160,3,940708918
458,5673,3,1471385055
611,63082,4,1349428724
78,2641,3,1163219414
625,48385,4,1199222485
278,150548,4,1463682440
548,4912,4.5,1199391512
377,1221,4,974427228
150,112138,4,1437091831
458,61240,3.5,1471385831
153,8368,4,1335902075
220,2724,3,974475217
389,2930,4.5,1114896909
313,780,1,959931670
47,91529,5,1366391663
429,5378,1.5,1304132675
238,380,2.5,1102009621
625,3868,5,1019127430
126,586,4,1269734212
74,55052,4,1312496234
104,592,3,1117403402
129,2806,4,1049683282
347,1580,3.5,1159125413
581,3424,3.5,1165900785
214,89087,2.5,1462635468
131,19,1,1138998764
608,1573,3.5,1118247493
124,4228,5,994015865
469,5121,4.5,1296192777
16,71462,3,1465793920
625,1911,3,1019128431
625,2529,3,1041617295
244,3785,3,1094227117
532,30793,4,1240402176
443,377,4,1227920068
565,593,5,974711049
640,282,4,832451003
233,801,4,955088998
473,1333,4.5,1156728373
213,509,4,1218404104
510,1041,3,939340720
434,1,4.5,1417930541
284,5225,4.5,1125935588
95,48780,3.5,1292392628
140,333,4,1066860647
466,2336,5,1170653408
565,2751,3,974837753
190,3452,2,968094632
523,42011,2,1391374592
606,1855,1,980196063
593,1373,2,995421702
469,36553,3,1296199362
585,60069,5,1271762404
581,3550,3,1165292434
586,21,4,974607643
103,780,2,957980779
547,4816,5,1303005823
616,107348,1.5,1408779204
616,6534,3,1408780654
79,4744,3.5,1344530365
295,289,4,1105649274
421,1394,2,892821976
319,673,4,862902909
548,1226,2.5,1093141366
31,254,3,945276587
134,5816,4,1416151667
501,1225,3.5,1228946163
576,316,2,1018057899
614,318,4,1208297827
249,4338,5,1031528526
627,3975,3,974777499
226,454,3,845565822
647,3253,5,953449912
263,112552,3,1433899042
27,4027,3,1351545093
565,3932,3,974708761
105,76093,4.5,1446673706
158,4993,3.5,1292893258
269,86852,3,1314910842
473,3814,5,970518127
429,4993,4,1304134850
482,1198,4,1437001073
254,231,4.5,1215831199
474,79091,4.5,1425645588
482,81591,4,1437002529
35,1219,5,973747848
166,4750,1.5,1111481174
248,474,5,953271790
121,3421,5,1167420895
103,1179,5,957893541
356,5445,3.5,1130104049
214,102903,3.5,1462637881
162,224,3,837629820
482,7347,3.5,1437002907
213,39234,4,1218402822
405,3527,5,1026928258
233,2916,4,955088124
198,1376,5,975429391
464,1732,3,1049922841
346,903,4.5,1106864321
243,432,4,956686838
422,316,5,835170037
354,3114,3,1113053769
655,1429,4,1145394043
624,58559,5,1225256609
314,1407,3,1105355144
92,45186,4.5,1448798488
616,96610,3.5,1408779672
269,1393,4.5,1314894702
502,5952,4,1284182310
464,4543,3,1051711851
576,908,4,1012592127
481,60161,4.5,1272666004
71,7,3,853954323
559,2908,4,965485457
637,1073,5,855227232
530,1674,3,959965647
292,941,4.5,1111489384
510,5617,3,1093277604
581,48982,3.5,1220561766
329,5782,3.5,1147997294
431,7153,3.5,1111489230
307,1259,4,939760759
106,3328,3,1101125778
599,1278,3.5,1057554943
323,2467,5,974698800
597,8950,3.5,1144857237
200,27660,3.5,1214669042
334,54286,4.5,1441197387
178,1920,4,907379459
269,906,4,1314911361
233,2871,4,955088124
647,1911,4,953447573
381,48516,4,1174961015
495,2028,5,1342747786
286,1387,4,965089353
89,913,4,1239755437
126,1608,4,1269735288
581,2089,3,1156128261
663,455,4,839022638
610,1419,1,1029870262
660,14,4,837271765
324,2054,3.5,1150487454
304,2706,2.5,1299451352
387,1923,3,1047028371
496,47,4,846384293
16,317,1,1093028399
133,79132,3.5,1296285967
625,26133,3.5,1224340974
213,1178,2.5,1218399700
462,1381,3.5,1090908626
548,1856,2.5,1053173023
312,2085,3,1091465411
501,520,3,1228963488
458,112552,3.5,1471383604
244,8636,3.5,1118865651
666,3869,3,993347567
649,923,2.5,1183068262
16,1136,2.5,1128274586
506,1333,3,1340410945
321,30793,3.5,1460752024
213,54503,2.5,1218405134
16,4007,3.5,1426110367
453,27808,3,1151811281
418,5611,4.5,1112585110
213,1290,3.5,1218401260
69,2384,2.5,1194741124
548,942,4.5,1053171784
545,31413,5,1442496445
196,165,1,975418855
565,2989,5,974838921
214,102880,2.5,1462644084
134,73290,5,1416149511
666,1597,4,995232636
129,4308,5,1049690302
93,366,2,848526037
581,2195,2,1156128233
597,3977,3,1140797960
196,2872,4,975416545
233,2918,2,955089827
221,4011,4,982175257
135,317,2.5,1361246029
115,595,5,838365878
424,6713,5,1353701742
548,4310,0.5,1076810741
72,589,3,974659502
340,103042,2.5,1446664026
312,653,3,898008162
650,457,4,834424789
356,6541,1.5,1138731945
389,1185,5,946508541
74,1265,4,1255591754
457,4896,3,1432308260
24,6981,2.5,1148721109
565,319,5,974713563
54,1610,5,955193310
428,49132,4,1250895374
199,2064,5,1068822263
213,5679,3.5,1260704173
464,4299,4,1049913946
334,2412,4,1441199823
469,7063,5,1296190279
353,5971,4.5,1420521376
491,9,4,851786427
103,2289,4,956591576
269,2329,2.5,1314894816
389,6754,2.5,1104298768
484,5952,4,1465387315
604,743,3,868482098
429,35836,4,1304141202
243,95,4,956684660
523,1537,3,1391346781
457,1196,4,1432308080
382,1200,2,1018645865
374,25,4,938980304
381,49530,4,1197778816
655,2268,5,1145392179
389,535,4,946526258
256,6539,4.5,1237062860
166,2278,1,1111981918
653,338,4,1439585068
135,2664,4,1361246291
559,3760,3,965572784
473,1,5,939004597
489,47,4,1308944597
469,5300,3,1296189909
213,1022,3,1218400944
366,2352,3,1359306774
473,1223,4,1075915905
649,733,2,1138487841
625,62999,3.5,1261909136
510,4901,3,1037842963
402,2529,5,977458892
269,587,3,1314894324
18,3735,4,1127470532
476,64957,3,1447072597
548,41863,4,1175863681
481,2081,4,1339455073
74,7117,3,1261486850
74,2378,3.5,1369513448
314,8957,3.5,1133021876
171,2723,2.5,1220532222
666,5377,4,1046967523
89,3996,3.5,1239758460
214,1385,3,1462635476
453,349,4,976423954
341,7502,4,1410252794
359,215,5,957479332
138,2021,3,946412302
49,593,3.5,1322169588
106,788,2.5,1088058188
233,2531,2,955087665
625,33794,3.5,1119106052
276,104841,4,1386884994
597,32019,1,1138732495
108,4718,1.5,1446493250
458,608,5,1471383410
510,1200,4,940016906
454,349,5,994622258
139,48780,5,1440379248
404,1339,5,850779566
68,590,5,854713175
486,1321,2.5,1337748546
572,8977,4,1334343221
482,111235,3.5,1437105983
59,2788,5,961128020
532,45720,3.5,1240402587
363,40819,3,1225615282
364,1965,4,942345842
29,58,5,938944078
347,29,2,1159125941
120,160,2,913051632
57,93510,5,1467004161
299,101864,4,1447368645
575,60069,4,1232810370
598,1394,5,940708212
123,10,3,832773057
103,982,4,956600155
300,3459,4,1344178635
657,3238,4,986243432
196,1292,2,976288189
129,527,5,1049683003
312,1401,3,1091465360
221,3147,4,970500175
288,1010,4,1470169012
243,2791,4,956689365
57,3268,2,1467005081
304,2997,4.5,1299446817
389,1682,3.5,1097625620
74,73268,3,1270610716
74,1094,3.5,1411355622
263,59369,4,1434331314
655,158,4,1145392249
642,1183,5,861415917
551,1620,3,942669965
462,3897,4,1090908167
418,3006,4,1112585096
458,52245,2,1471385104
481,41569,3,1272671457
548,71108,4,1373818604
394,920,3.5,1058471838
599,1242,5,1008657949
610,290,5,1029869716
554,5218,4,1423011614
6,40819,4.5,1163374283
417,253,3,841446669
106,2002,3,1085581441
389,3317,4,986260308
462,596,3,1090907374
227,56156,1.5,1243763401
664,136598,3.5,1438412814
643,1644,2,881526118
131,2105,4,1139000088
293,3793,4,1140049849
359,64,1,957479883
368,8910,4,1128634019
453,2762,5,976423656
519,222,5,945362897
314,5400,3,1101034513
131,2115,2.5,1138998238
24,1955,4,1148728759
150,4299,3.5,1436924086
617,6,3,860572959
203,2795,5,1046144576
381,1197,5,949368044
381,33826,4,1285369134
248,7,3,953361791
131,4262,3,1139002534
198,3703,3,975429317
16,2706,3,1033344657
170,4306,5,1234228634
31,3844,4,968787159
443,349,4.5,1227968875
535,688,2,973376804
100,480,4,938586403
608,5507,2.5,1148585894
35,541,4,973747459
481,46976,4.5,1272668009
432,27721,5,1165547426
92,74851,4.5,1448798475
200,44199,3,1228344863
239,55247,3.5,1459365444
666,2085,3,992909171
188,54004,3.5,1233449569
462,3504,3.5,1091052163
649,3462,4.5,1177190204
359,1466,4,957534455
453,5483,2.5,1133735449
519,5,3,945364959
565,621,5,974712896
510,2425,4,946268745
604,1014,3,868355800
498,2518,2,942293168
666,2431,3,999572041
74,1515,3,1255843935
570,909,5,965069244
213,5254,2.5,1218955741
298,1747,5,1318702939
16,3210,5,1054449670
479,8984,4.5,1446830502
354,3147,3,1113052808
304,1193,4.5,1299451396
86,380,5,837506726
625,3980,2,1034096623
424,3499,3.5,1353702968
58,1917,1,907761833
200,3986,2.5,1214653104
413,2316,1,993090362
16,6816,4,1096005320
103,766,4,957894204
625,1376,2,1178981694
223,943,5,960920116
214,2094,2.5,1462644086
546,608,5,938568162
31,485,4,945278179
213,587,2.5,1218403811
562,1380,3,1172696834
488,480,4,832838322
519,1855,3,945365111
35,1240,5,973747559
200,45447,4,1399349134
263,6373,1.5,1433944516
49,56908,4,1319746579
126,104,4,1269735058
18,25,4.5,1127469531
581,2145,3.5,1217950576
160,1955,3.5,1183519234
31,805,5,945277026
312,3740,3,1077051958
613,2278,4,1455638402
137,5349,4,1405977459
253,104,3,869101615
363,2329,4.5,1217952771
193,266,5,843633967
624,2382,4,1225255694
663,736,1,839022665
39,44555,4.5,1389722602
42,457,4,1109812244
497,6,5,843218321
562,160,2.5,1172766203
238,292,3.5,1102009703
166,3081,2,1111482099
565,3169,4,974714127
453,7156,3.5,1133735360
459,1200,3.5,1365116040
383,1784,3,1371829243
503,50,5,861322516
340,1608,2.5,1446664047
469,2905,3.5,1296193093
259,3480,4,955313373
453,1526,1,976423036
31,2122,2,945295156
58,800,5,907762733
548,7107,3,1199220734
432,3785,2,1140455737
295,2644,4,1102111564
103,2997,4,957895846
213,7361,3.5,1218399359
112,6378,4,1098044670
608,737,1,1148585606
295,1566,3,1047071456
121,185,3,1167422401
382,380,2,1018683370
538,1267,5,879503075
129,2291,5,1049683620
295,8796,4,1090422483
385,10,3.5,1168644826
625,2598,3,1019128447
271,52975,4,1469278482
213,4776,3,1218955171
427,377,3,1310374227
433,780,5,1271227591
586,2746,4,975363348
129,788,4,1049683889
262,50,5,1101665567
329,1291,3.5,1147996953
103,3608,4,957895846
127,318,4,833286440
588,3681,3.5,1111363242
565,374,1,974838134
97,1247,4,1223256864
560,1517,2,903143278
417,1012,5,841447686
608,6870,3.5,1148587407
469,5995,4,1296196536
521,36529,3.5,1142027379
354,1704,3.5,1137410838
420,1,4.5,1110049948
582,7312,0.5,1259725922
453,8880,3.5,1133734995
371,2762,5,1096511467
131,1884,1.5,1138998812
263,1206,4,1433939078
214,2628,3,1462637699
462,6377,4.5,1093224378
399,3751,2,978406609
49,3000,5,1305605572
469,7147,3,1296192191
293,3911,4,1140149274
510,5868,4,1037842170
251,34319,4.5,1469808114
548,5033,2,1022678312
102,1036,3.5,1292402569
656,1923,5,1470070717
559,1230,5,965485505
585,5254,0.5,1271763403
305,923,4.5,1352655990
535,2688,4,973440541
625,131013,2,1456147797
458,106782,4,1471383503
271,111362,3.5,1469306386
131,3173,2.5,1139003778
87,121,3,848161182
389,2280,3,946522810
214,590,1,1462638291
403,70663,3.5,1462947227
300,562,3.5,1344178870
262,6537,3,1101665681
166,1215,3.5,1111482290
529,3825,2,1141606199
264,318,4,1117842318
103,2023,2,957894667
158,2710,3.5,1344510213
629,356,2.5,1413103901
129,1616,5,1049683062
659,1747,4,941489441
379,527,4,1443291728
218,3039,5,1108160678
666,2411,4,992838359
588,668,3.5,1111798699
625,3258,3,1019128734
307,2168,2,956081932
544,260,5,866931510
424,1226,3.5,1353703105
100,2424,3,942783156
134,593,0.5,1416147032
16,2291,3,997939439
608,317,2,1113319359
519,2022,5,945445932
103,1148,4,956590890
270,1614,3,883223712
86,415,3,837512420
209,112556,5,1413347280
213,3717,3,1218955023
368,34048,3.5,1124484237
458,3173,2.5,1471388396
476,77561,3.5,1447329586
440,3697,1,1041114564
409,910,3,933032959
196,593,4,977725070
74,148626,3.5,1457332236
283,296,3.5,1111494067
213,5218,4,1218401840
198,2872,5,975429107
90,303,4,1257610311
300,49902,4,1344182156
599,3534,3,1008570363
397,505,3,835000900
100,4380,5,1044786697
548,1484,3.5,1053172346
395,1136,4.5,1297525144
466,3452,4,1170652906
431,293,5,1111489235
469,52967,3.5,1296191431
575,2806,3.5,1232809526
382,36,5,1018682625
419,1416,2.5,1132180298
233,1238,4,955090226
299,260,4,1446576625
79,111,3.5,1274050991
31,5699,4,1033880299
356,44195,4,1209553841
129,2888,5,1049683873
419,2706,4,1132178674
538,955,5,879502641
501,38061,5,1228920637
434,55820,5,1417929994
312,5459,2.5,1093021974
295,4036,3,1082754087
82,56782,4,1307178621
276,4963,4.5,1353286821
196,2804,2,977723528
575,6440,3.5,1232812095
74,2701,2,1255586467
371,1372,3,1096512105
625,1022,4,1019126704
352,94,4,975637114
14,356,5,1331380018
532,1183,0.5,1244062924
519,372,4,945365275
359,934,4,957480147
240,2915,4,991858403
563,1370,3.5,1167429230
665,2594,4.5,1343762815
312,494,3,898008040
421,595,4,892822843
246,1393,5,1011318514
581,2138,3.5,1165291022
432,1103,5,1165548069
120,922,4,913052591
241,1,4.5,1098943177
408,4873,5,1029185563
482,5225,4.5,1437001981
269,52435,5,1314911310
292,6796,4.5,1111489152
616,4865,2.5,1408778296
660,257,3,835642292
334,109487,4.5,1441197391
374,2022,4,939038451
548,83332,4,1349928823
244,1101,2.5,1094224368
585,49530,4,1273164638
103,342,4,957896110
473,41997,3.5,1172531439
565,437,3,974838189
143,4714,1,997097967
585,1527,3.5,1276156941
599,2762,4,1008570775
263,4056,2,1434332097
155,85,4,850917507
629,1321,2.5,1357725139
462,4085,4.5,1090908142
666,1408,3,992836298
581,5445,3,1155484601
263,33817,1,1434028784
625,27904,3.5,1214056192
79,1214,3.5,1274050904
462,2908,2.5,1091959539
120,4195,4,989622087
598,2529,4,940707230
111,39,5,840100529
16,610,3,1052896916
276,1252,4.5,1386885657
435,1387,4,886376131
625,1459,2,1275824371
74,3298,4,1255504005
214,2090,2,1462640367
364,1057,5,942345239
403,7317,3,1462953624
266,1265,4,960056675
481,64839,3,1272667721
395,246,2.5,1297524856
656,3175,4.5,1470071355
300,5385,4,1344185848
188,208,2.5,1241388856
626,72641,4.5,1452850057
6,595,4,1163374190
317,50872,3,1460823324
545,25,5,1442495673
442,1203,3.5,1055274130
606,254,2,980195780
195,158,3,848098576
152,553,3,847297041
300,34437,5,1344181490
349,1247,5,960838695
166,1729,2,1111981828
16,5419,1,1039243069
565,158,3,974839862
536,590,3,838630347
73,7438,3,1461783898
532,2797,4,1243510226
385,3527,3.5,1153157827
409,1885,5,933112848
112,2252,2.5,1097514906
468,1704,5,939063829
535,1801,4,973374870
409,904,4,933032097
22,1200,4,853848507
609,2890,4,958825850
158,8950,4.5,1291599751
599,5649,3,1007344372
458,223,3.5,1471385880
334,1954,5,1441199800
214,5313,3.5,1462634680
254,3996,4,1215831482
406,780,4,1097769445
624,377,4,1225258426
16,307,4,997938894
593,736,4,995422133
625,8542,5,1087571380
263,4720,3,1433899348
69,912,4,1249807876
248,1396,4,953361060
74,3104,4,1339743989
665,3623,4,1441911610
262,3793,4,1101665431
619,4973,4,1009555486
361,1097,3,967344975
213,5481,2.5,1253928645
597,7022,4,1140050306
666,1258,3,997239275
188,1,4,1228072644
548,4628,3,1021196585
424,1220,4,1354044787
120,535,4,952581900
74,2355,3,1255594309
389,111,5,946525718
510,5013,5,1037842564
482,3910,5,1437002687
385,6835,4,1153937479
519,1371,3,945370014
287,2124,2,979179067
57,3098,2,1470350837
120,1379,4,915412154
20,1201,4,855191654
625,3264,1.5,1059899816
506,2915,3,1340414400
462,2011,2.5,1090907233
625,94833,3.5,1361119355
92,3146,3.5,1448813361
388,1932,4,974682622
519,2398,4,945445045
204,50,5,1226321329
604,733,5,868355017
158,79553,4,1369334534
16,7143,2,1088621554
453,3310,3.5,1067732106
427,5679,4.5,1310374236
443,58559,5,1227918834
519,1682,4,945445542
57,1226,4,1467006765
57,71579,4,1467004387
194,1,4,971216031
627,2701,3,974769655
31,3649,4,960917771
96,4734,4,1025556197
293,575,4,1140050761
154,2692,5,1046740162
672,36,4,1065149314
31,5309,3,1020056776
510,2243,4,939417618
451,1208,5,1449354094
304,1136,5,1299449754
464,2908,3,1049912311
548,127202,3,1444896562
271,56757,4.5,1469306438
99,79132,3.5,1459405880
379,2291,4,1443295133
62,4246,3.5,1216051015
176,4896,4,1052836491
417,104,3,841447169
453,5747,4.5,1133735090
424,37727,1,1353701479
575,3683,4.5,1232812121
584,109487,4.5,1430526174
60,3253,4,1144756119
31,2947,4,948140634
199,1254,4,1068823358
548,8261,5,1085447033
599,2683,4,1008570378
655,33660,5,1145390241
363,750,4,1218566999
31,3391,3,968788547
214,2353,3,1462644086
568,260,3.5,1436823318
31,921,5,945115217
599,4306,4,1008572660
